"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"115",135,1080,13.6215620040894,15.6320533752441,16.1956157684326,15.1305904388428,13.6246500015259,12.5610055923462,11.9769411087036,12.0435075759888,11.9697151184082,7.7416672706604
"116",135,1140,11.0190544128418,13.7451457977295,14.9669551849365,14.8565006256104,13.7318143844604,12.7372608184814,12.0190515518188,12.0424976348877,11.9646492004395,7.7416672706604
"117",135,1200,9.7200870513916,12.2389497756958,13.7042798995972,14.4015350341797,13.7227449417114,12.8727035522461,12.0666885375977,12.0420742034912,11.9596004486084,7.7416672706604
"118",135,1260,8.94266700744629,11.2496423721313,12.6852235794067,13.8705434799194,13.613452911377,12.9576606750488,12.1166296005249,12.0422801971436,11.9545707702637,7.7416672706604
"119",135,1320,8.36658096313477,10.5427656173706,11.8978147506714,13.3474626541138,13.4366035461426,12.9905996322632,12.1656007766724,12.0431118011475,11.9495601654053,7.7416672706604
"120",135,1380,7.91774034500122,10.0102882385254,11.2767944335938,12.8660831451416,13.222617149353,12.9769296646118,12.2107553482056,12.0445251464844,11.9445714950562,7.7416672706604
"121",166,0,17.4543991088867,17.4543991088867,17.4543991088867,17.4543991088867,17.4543991088867,17.4543991088867,17.4543991088867,17.4543991088867,17.4543991088867,7.7416672706604
"122",166,60,13.5206127166748,15.4828538894653,16.7349472045898,17.3665523529053,17.4464302062988,17.4539909362793,17.4543952941895,17.45436668396,17.44211769104,7.7416672706604
"123",166,120,13.1943216323853,14.7421932220459,15.9431171417236,17.0865173339844,17.3867816925049,17.4468879699707,17.4542121887207,17.4542675018311,17.4298839569092,7.7416672706604
"124",166,180,13.1069965362549,14.3003129959106,15.4214544296265,16.7626495361328,17.2710819244385,17.4227542877197,17.4531307220459,17.4540958404541,17.4176959991455,7.7416672706604
"125",166,240,12.4807615280151,14.1326322555542,15.043643951416,16.4618835449219,17.1239376068115,17.3776950836182,17.4500408172607,17.45383644104,17.405553817749,7.7416672706604
"126",166,300,13.807765007019,13.7540407180786,14.8227167129517,16.1985244750977,16.9657287597656,17.3138580322266,17.443904876709,17.4534568786621,17.3934574127197,7.7416672706604
"127",166,360,14.5657377243042,14.1341619491577,14.7600107192993,15.9925546646118,16.8104000091553,17.2360877990723,17.4339981079102,17.4529113769531,17.381404876709,7.7416672706604
"128",166,420,16.4129581451416,15.0396556854248,15.0653429031372,15.8946924209595,16.675708770752,17.1508045196533,17.4200019836426,17.4521484375,17.3693981170654,7.7416672706604
"129",166,480,18.772367477417,16.450252532959,15.7685403823853,15.9609460830688,16.5875816345215,17.0671310424805,17.4020900726318,17.4511222839355,17.3574333190918,7.7416672706604
"130",166,540,21.3726367950439,18.2196712493896,16.8228702545166,16.2206783294678,16.5721454620361,16.996997833252,17.3810615539551,17.4497890472412,17.3455123901367,7.7416672706604
"131",166,600,23.8609580993652,20.1424655914307,18.1267204284668,16.6728210449219,16.6482696533203,16.9534778594971,17.3584079742432,17.4481201171875,17.3336334228516,7.7416672706604
"132",166,660,25.9510078430176,21.9925403594971,19.5358009338379,17.2860279083252,16.8232707977295,16.948450088501,17.3362483978271,17.4461154937744,17.3217945098877,7.7416672706604
"133",166,720,27.4186267852783,23.567174911499,20.8963375091553,18.0051860809326,17.0911445617676,16.9903354644775,17.3171367645264,17.4438056945801,17.3099937438965,7.7416672706604
"134",166,780,28.0757751464844,24.6909446716309,22.0622863769531,18.7610759735107,17.4336071014404,17.0824928283691,17.3037548065186,17.4412536621094,17.2982311248779,7.7416672706604
"135",166,840,27.8117523193359,25.2227039337158,22.9012660980225,19.4778003692627,17.822582244873,17.2224922180176,17.2985687255859,17.4385566711426,17.2865085601807,7.7416672706604
"136",166,900,26.6686611175537,25.0999069213867,23.3149013519287,20.0804862976074,18.2231693267822,17.4021759033203,17.303503036499,17.4358463287354,17.2748222351074,7.7416672706604
"137",166,960,24.7379112243652,24.3307571411133,23.2564296722412,20.5059680938721,18.5977039337158,17.6083641052246,17.3196563720703,17.4332656860352,17.2631740570068,7.7416672706604
"138",166,1020,22.2839736938477,23.0099582672119,22.7313404083252,20.7097434997559,18.9103412628174,17.8242988586426,17.3471221923828,17.430965423584,17.2515640258789,7.7416672706604
"139",166,1080,19.5988960266113,21.3076057434082,21.8104190826416,20.6738777160645,19.1315307617188,18.0315341949463,17.3849048614502,17.4290885925293,17.239990234375,7.7416672706604
"140",166,1140,17.1822242736816,19.4138469696045,20.615550994873,20.4097805023193,19.2422065734863,18.2121849060059,17.4310054779053,17.4277496337891,17.2284564971924,7.7416672706604
"141",166,1200,15.6883754730225,17.8045272827148,19.3480415344238,19.9616012573242,19.2368106842041,18.3511905670166,17.4825992584229,17.4270343780518,17.2169666290283,7.7416672706604
"142",166,1260,14.933201789856,16.6903877258301,18.2724857330322,19.4223136901855,19.1284637451172,18.43874168396,17.53635597229,17.42698097229,17.2055187225342,7.7416672706604
"143",166,1320,14.3706274032593,15.9312191009521,17.4397850036621,18.8806953430176,18.9476642608643,18.4726905822754,17.5888862609863,17.4275875091553,17.1941146850586,7.7416672706604
"144",166,1380,13.9577884674072,15.3632802963257,16.7896327972412,18.3798160552979,18.7261505126953,18.4580726623535,17.6372051239014,17.4288024902344,17.1827564239502,7.7416672706604
"145",196,0,20.2089042663574,20.2089042663574,20.2089042663574,20.2089042663574,20.2089042663574,20.2089042663574,20.2089042663574,20.2089042663574,20.2089042663574,7.7416672706604
"146",196,60,16.4922122955322,18.3524017333984,19.5320873260498,20.1260547637939,20.2013511657715,20.2085132598877,20.2089004516602,20.2088623046875,20.1929893493652,7.7416672706604
"147",196,120,16.1555938720703,17.6326503753662,18.7741527557373,19.8588314056396,20.1442890167236,20.2016792297363,20.2087249755859,20.2087326049805,20.1771354675293,7.7416672706604
"148",196,180,15.9785356521606,17.217960357666,18.2690944671631,19.5482959747314,20.0331554412842,20.1783828735352,20.2076721191406,20.2085132598877,20.1613426208496,7.7416672706604
"149",196,240,15.7653093338013,16.9663410186768,17.9126720428467,19.2586059570312,19.8915672302246,20.1348266601562,20.2046585083008,20.2081851959229,20.1456089019775,7.7416672706604
